fl_date,mkt_unique_carrier,branded_code_share,mkt_carrier,mkt_carrier_fl_num,op_unique_carrier,tail_num,op_carrier_fl_num,origin_airport_id,origin,origin_city_name,dest_airport_id,dest,dest_city_name,crs_dep_time,dep_time,dep_delay,taxi_out,wheels_off,wheels_on,taxi_in,crs_arr_time,arr_time,arr_delay,cancelled,cancellation_code,diverted,dup,crs_elapsed_time,actual_elapsed_time,air_time,flights,distance,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay,first_dep_time,total_add_gtime,longest_add_gtime,no_name
2018-08-10,DL,DL_CODESHARE,DL,4993,OO,N431SW,4993,10397,ATL,"Atlanta, GA",11617,EWN,"New Bern/Morehead/Beaufort, NC",1951,1955,4,14,2009,2112,1,2124,2113,-11,0,,0,N,93,78,63,1,433,,,,,,,,,
2018-08-10,DL,DL_CODESHARE,DL,4994,OO,N807SK,4994,11433,DTW,"Detroit, MI",12339,IND,"Indianapolis, IN",1353,1353,0,19,1412,1455,8,1502,1503,1,0,,0,N,69,70,43,1,231,,,,,,,,,
2018-08-10,DL,DL_CODESHARE,DL,4994,OO,N807SK,4994,12339,IND,"Indianapolis, IN",11433,DTW,"Detroit, MI",1539,1540,1,16,1556,1636,8,1657,1644,-13,0,,0,N,78,64,40,1,231,,,,,,,,,
2018-08-10,DL,DL_CODESHARE,DL,4996,OO,N607SK,4996,13851,OKC,"Oklahoma City, OK",13487,MSP,"Minneapolis, MN",704,659,-5,15,714,849,15,920,904,-16,0,,0,N,136,125,95,1,694,,,,,,,,,
2018-08-13,WN,WN,WN,2277,WN,N906WN,2277,13871,OMA,"Omaha, NE",13232,MDW,"Chicago, IL",1520,1521,1,6,1527,1629,3,1645,1632,-13,0,,0,N,85,71,62,1,423,,,,,,,,,
2018-08-13,WN,WN,WN,2344,WN,N787SA,2344,13871,OMA,"Omaha, NE",13232,MDW,"Chicago, IL",1925,1915,-10,5,1920,2023,22,2045,2045,0,0,,0,N,80,90,63,1,423,,,,,,,,,
2018-08-13,WN,WN,WN,820,WN,N8631A,820,13871,OMA,"Omaha, NE",14107,PHX,"Phoenix, AZ",1405,1358,-7,7,1405,1413,6,1445,1419,-26,0,,0,N,160,141,128,1,1037,,,,,,,,,
2018-08-13,WN,WN,WN,1473,WN,N766SW,1473,13871,OMA,"Omaha, NE",14107,PHX,"Phoenix, AZ",610,603,-7,8,611,623,5,705,628,-37,0,,0,N,175,145,132,1,1037,,,,,,,,,
2018-08-13,WN,WN,WN,887,WN,N7713A,887,13871,OMA,"Omaha, NE",15016,STL,"St. Louis, MO",1710,1755,45,8,1803,1852,2,1815,1854,39,0,,0,N,65,59,49,1,342,0,0,0,5,34,,,,
2018-08-13,WN,WN,WN,1468,WN,N8713M,1468,13871,OMA,"Omaha, NE",15016,STL,"St. Louis, MO",620,619,-1,12,631,727,6,730,733,3,0,,0,N,70,74,56,1,342,,,,,,,,,
2018-08-13,WN,WN,WN,1878,WN,N944WN,1878,13871,OMA,"Omaha, NE",15016,STL,"St. Louis, MO",1350,1344,-6,10,1354,1443,6,1500,1449,-11,0,,0,N,70,65,49,1,342,,,,,,,,,
2018-08-13,WN,WN,WN,1886,WN,N960WN,1886,13891,ONT,"Ontario, CA",11259,DAL,"Dallas, TX",835,854,19,8,902,1344,3,1335,1347,12,0,,0,N,180,173,162,1,1200,,,,,,,,,
2018-08-13,WN,WN,WN,1289,WN,N7706A,1289,13891,ONT,"Ontario, CA",11292,DEN,"Denver, CO",1540,1536,-4,7,1543,1829,5,1850,1834,-16,0,,0,N,130,118,106,1,819,,,,,,,,,
2018-08-13,WN,WN,WN,2299,WN,N8305E,2299,13891,ONT,"Ontario, CA",11292,DEN,"Denver, CO",635,631,-4,10,641,928,5,940,933,-7,0,,0,N,125,122,107,1,819,,,,,,,,,
2018-08-13,WN,WN,WN,502,WN,N707SA,502,13891,ONT,"Ontario, CA",12889,LAS,"Las Vegas, NV",1000,1002,2,6,1008,1050,3,1100,1053,-7,0,,0,N,60,51,42,1,197,,,,,,,,,
2018-08-13,WN,WN,WN,1493,WN,N922WN,1493,13891,ONT,"Ontario, CA",12889,LAS,"Las Vegas, NV",615,612,-3,8,620,700,3,710,703,-7,0,,0,N,55,51,40,1,197,,,,,,,,,
2018-08-13,WN,WN,WN,2203,WN,N7820L,2203,13891,ONT,"Ontario, CA",12889,LAS,"Las Vegas, NV",1325,1324,-1,10,1334,1408,11,1430,1419,-11,0,,0,N,65,55,34,1,197,,,,,,,,,
2018-08-13,WN,WN,WN,2231,WN,N912WN,2231,13891,ONT,"Ontario, CA",12889,LAS,"Las Vegas, NV",1720,1718,-2,7,1725,1806,3,1815,1809,-6,0,,0,N,55,51,41,1,197,,,,,,,,,
2018-08-13,WN,WN,WN,2258,WN,N8564Z,2258,13891,ONT,"Ontario, CA",13232,MDW,"Chicago, IL",715,719,4,9,728,1259,3,1300,1302,2,0,,0,N,225,223,211,1,1706,,,,,,,,,
2018-08-13,WN,WN,WN,526,WN,N7736A,526,13891,ONT,"Ontario, CA",13796,OAK,"Oakland, CA",1500,1500,0,6,1506,1558,4,1610,1602,-8,0,,0,N,70,62,52,1,362,,,,,,,,,
2018-08-13,WN,WN,WN,1008,WN,N770SA,1008,13891,ONT,"Ontario, CA",13796,OAK,"Oakland, CA",1025,1021,-4,8,1029,1122,5,1140,1127,-13,0,,0,N,75,66,53,1,362,,,,,,,,,
2018-08-13,WN,WN,WN,1166,WN,N420WN,1166,13891,ONT,"Ontario, CA",13796,OAK,"Oakland, CA",1810,1806,-4,8,1814,1906,5,1920,1911,-9,0,,0,N,70,65,52,1,362,,,,,,,,,
2018-08-13,WN,WN,WN,1487,WN,N8529Z,1487,13891,ONT,"Ontario, CA",13796,OAK,"Oakland, CA",705,709,4,5,714,806,5,815,811,-4,0,,0,N,70,62,52,1,362,,,,,,,,,
2018-08-13,WN,WN,WN,1780,WN,N7813P,1780,13891,ONT,"Ontario, CA",13796,OAK,"Oakland, CA",1345,1351,6,8,1359,1452,7,1500,1459,-1,0,,0,N,75,68,53,1,362,,,,,,,,,
2018-08-13,WN,WN,WN,1865,WN,N407WN,1865,13891,ONT,"Ontario, CA",13796,OAK,"Oakland, CA",845,850,5,9,859,951,5,1005,956,-9,0,,0,N,80,66,52,1,362,,,,,,,,,
2018-08-13,WN,WN,WN,1939,WN,N209WN,1939,13891,ONT,"Ontario, CA",13796,OAK,"Oakland, CA",1930,1939,9,5,1944,2036,8,2040,2044,4,0,,0,N,70,65,52,1,362,,,,,,,,,
2018-08-13,WN,WN,WN,972,WN,N230WN,972,13891,ONT,"Ontario, CA",14057,PDX,"Portland, OR",1020,1021,1,6,1027,1219,3,1235,1222,-13,0,,0,N,135,121,112,1,838,,,,,,,,,
2018-08-13,WN,WN,WN,34,WN,N758SW,34,13891,ONT,"Ontario, CA",14107,PHX,"Phoenix, AZ",1750,1811,21,10,1821,1914,7,1900,1921,21,0,,0,N,70,70,53,1,325,2,0,0,0,19,,,,
2018-08-13,WN,WN,WN,791,WN,N229WN,791,13891,ONT,"Ontario, CA",14107,PHX,"Phoenix, AZ",2120,2159,39,6,2205,2300,4,2230,2304,34,0,,0,N,70,65,55,1,325,23,0,0,0,11,,,,
2018-08-13,WN,WN,WN,2168,WN,N406WN,2168,13891,ONT,"Ontario, CA",14107,PHX,"Phoenix, AZ",1625,1626,1,6,1632,1725,5,1735,1730,-5,0,,0,N,70,64,53,1,325,,,,,,,,,
2018-08-13,WN,WN,WN,2332,WN,N7877H,2332,13891,ONT,"Ontario, CA",14107,PHX,"Phoenix, AZ",830,826,-4,8,834,923,6,945,929,-16,0,,0,N,75,63,49,1,325,,,,,,,,,
2018-08-13,WN,WN,WN,2336,WN,N427WN,2336,13891,ONT,"Ontario, CA",14107,PHX,"Phoenix, AZ",710,705,-5,6,711,804,4,815,808,-7,0,,0,N,65,63,53,1,325,,,,,,,,,
2018-08-13,WN,WN,WN,2445,WN,N7853B,2445,13891,ONT,"Ontario, CA",14107,PHX,"Phoenix, AZ",550,548,-2,14,602,651,9,700,700,0,0,,0,N,70,72,49,1,325,,,,,,,,,
2018-08-13,WN,WN,WN,2447,WN,N7721E,2447,13891,ONT,"Ontario, CA",14107,PHX,"Phoenix, AZ",1335,1338,3,5,1343,1434,7,1445,1441,-4,0,,0,N,70,63,51,1,325,,,,,,,,,
2018-08-13,UA,UA_CODESHARE,UA,3733,YX,N856RW,3733,11278,DCA,"Washington, DC",11618,EWR,"Newark, NJ",750,1031,161,18,1049,1126,4,913,1130,137,0,,0,N,83,59,37,1,199,0,0,91,0,46,,,,
2018-08-13,UA,UA_CODESHARE,UA,3735,YX,N859RW,3735,13930,ORD,"Chicago, IL",11278,DCA,"Washington, DC",1250,1457,127,16,1513,1749,3,1549,1752,123,0,,0,N,119,115,96,1,612,0,0,123,0,0,,,,
2018-08-13,UA,UA_CODESHARE,UA,3736,YX,N631RW,3736,11618,EWR,"Newark, NJ",12339,IND,"Indianapolis, IN",1558,1914,196,35,1949,2137,4,1819,2141,202,0,,0,N,141,147,108,1,645,151,0,6,0,45,,,,
2018-08-13,UA,UA_CODESHARE,UA,3737,YX,N732YX,3737,14321,PWM,"Portland, ME",11618,EWR,"Newark, NJ",755,754,-1,14,808,909,21,925,930,5,0,,0,N,90,96,61,1,284,,,,,,,,,
2018-08-13,UA,UA_CODESHARE,UA,3738,YX,N736YX,3738,11292,DEN,"Denver, CO",11986,GRR,"Grand Rapids, MI",945,942,-3,14,956,1403,4,1414,1407,-7,0,,0,N,149,145,127,1,1015,,,,,,,,,
2018-08-13,UA,UA_CODESHARE,UA,3739,YX,N749YX,3739,12266,IAH,"Houston, TX",12951,LFT,"Lafayette, LA",833,833,0,13,846,922,6,937,928,-9,0,,0,N,64,55,36,1,201,,,,,,,,,
2018-08-13,UA,UA_CODESHARE,UA,3739,YX,N651RW,3739,11996,GSP,"Greer, SC",12266,IAH,"Houston, TX",630,640,10,10,650,749,8,751,757,6,0,,0,N,141,137,119,1,837,,,,,,,,,
2018-08-13,UA,UA_CODESHARE,UA,3740,YX,N724YX,3740,12266,IAH,"Houston, TX",11298,DFW,"Dallas/Fort Worth, TX",1500,1712,132,77,1829,1916,15,1617,1931,194,0,,0,N,77,139,47,1,224,0,0,104,0,90,,,,
2018-08-13,UA,UA_CODESHARE,UA,3742,YX,N644RW,3742,12992,LIT,"Little Rock, AR",13930,ORD,"Chicago, IL",547,536,-11,14,550,723,13,747,736,-11,0,,0,N,120,120,93,1,552,,,,,,,,,
2018-08-13,UA,UA_CODESHARE,UA,3743,YX,N732YX,3743,11618,EWR,"Newark, NJ",14321,PWM,"Portland, ME",600,556,-4,37,633,725,5,719,730,11,0,,0,N,79,94,52,1,284,,,,,,,,,
2018-08-13,UA,UA_CODESHARE,UA,3744,YX,N856RW,3744,12266,IAH,"Houston, TX",12206,HRL,"Harlingen/San Benito, TX",2150,2148,-2,20,2208,2255,5,2258,2300,2,0,,0,N,68,72,47,1,295,,,,,,,,,
2018-08-13,UA,UA_CODESHARE,UA,3745,YX,N855RW,3745,13198,MCI,"Kansas City, MO",11292,DEN,"Denver, CO",1110,1109,-1,18,1127,1143,10,1219,1153,-26,0,,0,N,129,104,76,1,533,,,,,,,,,
2018-08-13,UA,UA_CODESHARE,UA,3746,YX,N743YX,3746,13198,MCI,"Kansas City, MO",13930,ORD,"Chicago, IL",1005,1226,141,13,1239,1349,7,1143,1356,133,0,,0,N,98,90,70,1,403,0,0,0,0,133,,,,
2018-08-13,UA,UA_CODESHARE,UA,3747,YX,N645RW,3747,13230,MDT,"Harrisburg, PA",13930,ORD,"Chicago, IL",1115,1107,-8,12,1119,1140,6,1216,1146,-30,0,,0,N,121,99,81,1,594,,,,,,,,,
2018-08-13,UA,UA_CODESHARE,UA,3748,YX,N751YX,3748,11433,DTW,"Detroit, MI",11618,EWR,"Newark, NJ",1755,,,,,,,1941,,,1,C,0,N,106,,,1,488,,,,,,,,,
2018-08-13,UA,UA_CODESHARE,UA,3750,YX,N865RW,3750,13930,ORD,"Chicago, IL",12992,LIT,"Little Rock, AR",2150,2149,-1,34,2223,2337,30,2345,7,22,0,,0,N,115,138,74,1,552,0,0,22,0,0,,,,
2018-08-13,UA,UA_CODESHARE,UA,3751,YX,N725YX,3751,13930,ORD,"Chicago, IL",11193,CVG,"Cincinnati, OH",1550,1636,46,15,1651,1837,5,1818,1842,24,0,,0,N,88,66,46,1,264,0,0,0,0,24,,,,
2018-08-13,UA,UA_CODESHARE,UA,3752,YX,N861RW,3752,13930,ORD,"Chicago, IL",11433,DTW,"Detroit, MI",2105,2110,5,36,2146,2336,11,2321,2347,26,0,,0,N,76,97,50,1,235,5,0,21,0,0,,,,
2018-08-13,UA,UA_CODESHARE,UA,3753,YX,N645RW,3753,13930,ORD,"Chicago, IL",13230,MDT,"Harrisburg, PA",745,739,-6,15,754,1022,5,1038,1027,-11,0,,0,N,113,108,88,1,594,,,,,,,,,
2018-08-13,UA,UA_CODESHARE,UA,3754,YX,N655RW,3754,12266,IAH,"Houston, TX",11996,GSP,"Greer, SC",1940,2059,79,16,2115,8,5,2305,13,68,0,,0,N,145,134,113,1,837,68,0,0,0,0,,,,
2018-08-13,UA,UA_CODESHARE,UA,3756,YX,N636RW,3756,11433,DTW,"Detroit, MI",11618,EWR,"Newark, NJ",600,1123,323,22,1145,1321,6,745,1327,342,0,,0,N,105,124,96,1,488,0,0,342,0,0,,,,
2018-08-13,UA,UA_CODESHARE,UA,3758,YX,N742YX,3758,15096,SYR,"Syracuse, NY",13930,ORD,"Chicago, IL",1600,1558,-2,12,1610,1633,15,1713,1648,-25,0,,0,N,133,110,83,1,607,,,,,,,,,
2018-08-13,UA,UA_CODESHARE,UA,3759,YX,N653RW,3759,15919,XNA,"Fayetteville, AR",13930,ORD,"Chicago, IL",615,610,-5,13,623,747,9,812,756,-16,0,,0,N,117,106,84,1,522,,,,,,,,,
2018-08-13,AA,AA_CODESHARE,AA,4682,YX,N412YX,4682,15304,TPA,"Tampa, FL",13303,MIA,"Miami, FL",1241,1428,107,16,1444,1521,6,1350,1527,97,0,,0,N,69,59,37,1,204,3,0,0,0,94,,,,
2018-08-13,AA,AA_CODESHARE,AA,4685,YX,N432YX,4685,11278,DCA,"Washington, DC",12451,JAX,"Jacksonville, FL",1359,1359,0,26,1425,1606,7,1603,1613,10,0,,0,N,124,134,101,1,634,,,,,,,,,
2018-08-13,AA,AA_CODESHARE,AA,4686,YX,N138HQ,4686,14100,PHL,"Philadelphia, PA",13851,OKC,"Oklahoma City, OK",2115,2121,6,60,2221,2400,5,2351,5,14,0,,0,N,216,224,159,1,1261,,,,,,,,,
2018-08-13,AA,AA_CODESHARE,AA,4687,YX,N130HQ,4687,11057,CLT,"Charlotte, NC",12339,IND,"Indianapolis, IN",2004,1959,-5,18,2017,2126,6,2141,2132,-9,0,,0,N,97,93,69,1,427,,,,,,,,,
2018-08-13,AA,AA_CODESHARE,AA,4689,YX,N440YX,4689,10994,CHS,"Charleston, SC",11278,DCA,"Washington, DC",727,724,-3,10,734,837,8,859,845,-14,0,,0,N,92,81,63,1,444,,,,,,,,,
2018-08-15,DL,DL,DL,1551,DL,N893DN,1551,13487,MSP,"Minneapolis, MN",12889,LAS,"Las Vegas, NV",1755,1806,11,36,1842,1930,5,1920,1935,15,0,,0,N,205,209,168,1,1299,0,0,4,0,11,,,,
2018-08-15,DL,DL,DL,1553,DL,N919DN,1553,10397,ATL,"Atlanta, GA",13487,MSP,"Minneapolis, MN",1054,1053,-1,16,1109,1208,3,1235,1211,-24,0,,0,N,161,138,119,1,907,,,,,,,,,
2018-08-15,DL,DL,DL,1554,DL,N886DN,1554,12892,LAX,"Los Angeles, CA",10397,ATL,"Atlanta, GA",1445,1447,2,16,1503,2159,15,2220,2214,-6,0,,0,N,275,267,236,1,1947,,,,,,,,,
2018-08-15,DL,DL,DL,1555,DL,N829DN,1555,10397,ATL,"Atlanta, GA",11433,DTW,"Detroit, MI",940,939,-1,17,956,1119,5,1143,1124,-19,0,,0,N,123,105,83,1,594,,,,,,,,,
2018-08-15,DL,DL,DL,1557,DL,N315DN,1557,10397,ATL,"Atlanta, GA",13487,MSP,"Minneapolis, MN",850,853,3,25,918,1019,8,1029,1027,-2,0,,0,N,159,154,121,1,907,,,,,,,,,
2018-08-15,DL,DL,DL,1558,DL,N909DA,1558,14100,PHL,"Philadelphia, PA",13487,MSP,"Minneapolis, MN",1629,1623,-6,11,1634,1742,5,1839,1747,-52,0,,0,N,190,144,128,1,980,,,,,,,,,
2018-08-15,DL,DL,DL,1559,DL,N536US,1559,11433,DTW,"Detroit, MI",12892,LAX,"Los Angeles, CA",1203,1157,-6,14,1211,1323,22,1355,1345,-10,0,,0,N,292,288,252,1,1979,,,,,,,,,
2018-08-15,DL,DL,DL,1559,DL,N536US,1559,12892,LAX,"Los Angeles, CA",12173,HNL,"Honolulu, HI",1510,1521,11,10,1531,1755,4,1755,1759,4,0,,0,N,345,338,324,1,2556,,,,,,,,,
2018-08-15,DL,DL,DL,1560,DL,N589NW,1560,13487,MSP,"Minneapolis, MN",14747,SEA,"Seattle, WA",1420,1423,3,12,1435,1527,13,1559,1540,-19,0,,0,N,219,197,172,1,1399,,,,,,,,,
2018-08-15,DL,DL,DL,1561,DL,N997DL,1561,10397,ATL,"Atlanta, GA",14100,PHL,"Philadelphia, PA",1138,1133,-5,15,1148,1326,6,1340,1332,-8,0,,0,N,122,119,98,1,666,,,,,,,,,
2018-08-15,DL,DL,DL,1561,DL,N997DL,1561,14100,PHL,"Philadelphia, PA",10397,ATL,"Atlanta, GA",1420,1419,-1,11,1430,1559,11,1638,1610,-28,0,,0,N,138,111,89,1,666,,,,,,,,,
2018-08-15,DL,DL,DL,1562,DL,N3757D,1562,12264,IAD,"Washington, DC",14747,SEA,"Seattle, WA",725,716,-9,13,729,923,15,1023,938,-45,0,,0,N,358,322,294,1,2306,,,,,,,,,
2018-08-15,DL,DL,DL,1563,DL,N945DL,1563,13244,MEM,"Memphis, TN",10397,ATL,"Atlanta, GA",800,755,-5,13,808,1000,7,1020,1007,-13,0,,0,N,80,72,52,1,332,,,,,,,,,
2018-08-15,DL,DL,DL,1564,DL,N957DL,1564,10397,ATL,"Atlanta, GA",14492,RDU,"Raleigh/Durham, NC",1245,1244,-1,12,1256,1351,16,1411,1407,-4,0,,0,N,86,83,55,1,356,,,,,,,,,
2018-08-15,DL,DL,DL,1564,DL,N957DL,1564,14492,RDU,"Raleigh/Durham, NC",10397,ATL,"Atlanta, GA",1451,1502,11,21,1523,1613,6,1623,1619,-4,0,,0,N,92,77,50,1,356,,,,,,,,,
2018-08-15,DL,DL,DL,1565,DL,N358DN,1565,13487,MSP,"Minneapolis, MN",10397,ATL,"Atlanta, GA",630,626,-4,9,635,934,5,950,939,-11,0,,0,N,140,133,119,1,907,,,,,,,,,
2018-08-15,DL,DL,DL,1566,DL,N827DN,1566,11292,DEN,"Denver, CO",12478,JFK,"New York, NY",1150,1148,-2,12,1200,1713,43,1758,1756,-2,0,,0,N,248,248,193,1,1626,,,,,,,,,
2018-08-15,DL,DL,DL,1567,DL,N301DV,1567,10397,ATL,"Atlanta, GA",14679,SAN,"San Diego, CA",1528,1525,-3,22,1547,1638,4,1655,1642,-13,0,,0,N,267,257,231,1,1892,,,,,,,,,
2018-08-15,DL,DL,DL,1568,DL,N891AT,1568,11618,EWR,"Newark, NJ",11433,DTW,"Detroit, MI",1924,2014,50,19,2033,2146,6,2125,2152,27,0,,0,N,121,98,73,1,488,1,0,0,0,26,,,,
2018-08-15,DL,DL,DL,1569,DL,N916DN,1569,11433,DTW,"Detroit, MI",13487,MSP,"Minneapolis, MN",825,821,-4,12,833,856,2,920,858,-22,0,,0,N,115,97,83,1,528,,,,,,,,,
2018-08-15,DL,DL,DL,1570,DL,N975DL,1570,10397,ATL,"Atlanta, GA",15016,STL,"St. Louis, MO",944,1000,16,16,1016,1033,4,1026,1037,11,0,,0,N,102,97,77,1,484,,,,,,,,,
2018-08-15,DL,DL,DL,1570,DL,N975DL,1570,15016,STL,"St. Louis, MO",10397,ATL,"Atlanta, GA",1106,1120,14,12,1132,1347,6,1340,1353,13,0,,0,N,94,93,75,1,484,,,,,,,,,
2018-08-15,DL,DL,DL,1571,DL,N670DN,1571,13204,MCO,"Orlando, FL",13487,MSP,"Minneapolis, MN",800,755,-5,14,809,1001,6,1026,1007,-19,0,,0,N,206,192,172,1,1310,,,,,,,,,
2018-08-15,DL,DL,DL,1572,DL,N550NW,1572,10397,ATL,"Atlanta, GA",15304,TPA,"Tampa, FL",725,738,13,19,757,859,3,846,902,16,0,,0,N,81,84,62,1,406,3,0,3,0,10,,,,
2018-08-15,DL,DL,DL,1572,DL,N550NW,1572,15304,TPA,"Tampa, FL",10397,ATL,"Atlanta, GA",945,949,4,14,1003,1109,8,1114,1117,3,0,,0,N,89,88,66,1,406,,,,,,,,,
2018-08-15,DL,DL,DL,1573,DL,N982AT,1573,10397,ATL,"Atlanta, GA",10868,CAE,"Columbia, SC",1953,1950,-3,16,2006,2041,6,2100,2047,-13,0,,0,N,67,57,35,1,192,,,,,,,,,
2018-08-15,DL,DL,DL,1574,DL,N551NW,1574,10397,ATL,"Atlanta, GA",13487,MSP,"Minneapolis, MN",1513,1529,16,23,1552,1648,3,1659,1651,-8,0,,0,N,166,142,116,1,907,,,,,,,,,
2018-08-15,DL,DL,DL,1575,DL,N960DL,1575,12339,IND,"Indianapolis, IN",10397,ATL,"Atlanta, GA",700,656,-4,12,708,815,5,842,820,-22,0,,0,N,102,84,67,1,432,,,,,,,,,
2018-08-15,DL,DL,DL,1576,DL,N981DL,1576,10397,ATL,"Atlanta, GA",11996,GSP,"Greer, SC",1916,1914,-2,13,1927,1957,3,2018,2000,-18,0,,0,N,62,46,30,1,153,,,,,,,,,
2018-08-15,DL,DL,DL,1577,DL,N391DA,1577,12892,LAX,"Los Angeles, CA",13495,MSY,"New Orleans, LA",930,945,15,10,955,1519,3,1523,1522,-1,0,,0,N,233,217,204,1,1670,,,,,,,,,
2018-08-15,UA,UA_CODESHARE,UA,3919,ZW,N446AW,3919,11146,CRW,"Charleston/Dunbar, WV",13930,ORD,"Chicago, IL",600,558,-2,17,615,621,6,635,627,-8,0,,0,N,95,89,66,1,416,,,,,,,,,
2018-08-15,UA,UA_CODESHARE,UA,3918,ZW,N439AW,3918,12264,IAD,"Washington, DC",15412,TYS,"Knoxville, TN",1705,1713,8,23,1736,1841,3,1845,1844,-1,0,,0,N,100,91,65,1,420,,,,,,,,,
2018-08-15,UA,UA_CODESHARE,UA,3917,ZW,N467AW,3917,11267,DAY,"Dayton, OH",13930,ORD,"Chicago, IL",1432,1414,-18,19,1433,1434,16,1444,1450,6,0,,0,N,72,96,61,1,240,,,,,,,,,
2018-08-15,UA,UA_CODESHARE,UA,3916,ZW,N428AW,3916,13930,ORD,"Chicago, IL",11995,GSO,"Greensboro/High Point, NC",945,937,-8,13,950,1218,9,1236,1227,-9,0,,0,N,111,110,88,1,589,,,,,,,,,
2018-08-15,UA,UA_CODESHARE,UA,3915,ZW,N423AW,3915,11996,GSP,"Greer, SC",12264,IAD,"Washington, DC",1930,1926,-4,15,1941,2044,12,2102,2056,-6,0,,0,N,92,90,63,1,384,,,,,,,,,
2018-08-15,UA,UA_CODESHARE,UA,3913,ZW,N469AW,3913,10990,CHO,"Charlottesville, VA",13930,ORD,"Chicago, IL",1330,1320,-10,13,1333,1404,20,1430,1424,-6,0,,0,N,120,124,91,1,566,,,,,,,,,
2018-08-15,UA,UA_CODESHARE,UA,3912,ZW,N430AW,3912,13930,ORD,"Chicago, IL",11612,EVV,"Evansville, IN",1400,1408,8,32,1440,1523,5,1515,1528,13,0,,0,N,75,80,43,1,272,,,,,,,,,
2018-08-15,UA,UA_CODESHARE,UA,3912,ZW,N457AW,3912,14783,SGF,"Springfield, MO",13930,ORD,"Chicago, IL",1115,1106,-9,9,1115,1221,9,1257,1230,-27,0,,0,N,102,84,66,1,438,,,,,,,,,
2018-08-15,UA,UA_CODESHARE,UA,3911,ZW,N433AW,3911,11292,DEN,"Denver, CO",10408,ATW,"Appleton, WI",1735,1734,-1,19,1753,2048,5,2047,2053,6,0,,0,N,132,139,115,1,883,,,,,,,,,
2018-08-15,UA,UA_CODESHARE,UA,3908,ZW,N452AW,3908,14574,ROA,"Roanoke, VA",13930,ORD,"Chicago, IL",1115,1114,-1,19,1133,1203,17,1209,1220,11,0,,0,N,114,126,90,1,531,,,,,,,,,
2018-08-15,UA,UA_CODESHARE,UA,3907,ZW,N452AW,3907,13930,ORD,"Chicago, IL",14574,ROA,"Roanoke, VA",745,734,-11,15,749,1009,11,1035,1020,-15,0,,0,N,110,106,80,1,531,,,,,,,,,
2018-08-15,UA,UA_CODESHARE,UA,3903,ZW,N429AW,3903,10408,ATW,"Appleton, WI",13930,ORD,"Chicago, IL",657,653,-4,16,709,748,13,801,801,0,0,,0,N,64,68,39,1,160,,,,,,,,,
2018-08-15,UA,UA_CODESHARE,UA,3902,ZW,N456ZW,3902,11996,GSP,"Greer, SC",12264,IAD,"Washington, DC",1450,1438,-12,15,1453,1557,3,1620,1600,-20,0,,0,N,90,82,64,1,384,,,,,,,,,
2018-08-15,UA,UA_CODESHARE,UA,3901,ZW,N425AW,3901,11641,FAY,"Fayetteville, NC",12264,IAD,"Washington, DC",600,551,-9,25,616,705,9,714,714,0,0,,0,N,74,83,49,1,284,,,,,,,,,
2018-08-15,UA,UA_CODESHARE,UA,3900,ZW,N452AW,3900,13930,ORD,"Chicago, IL",10408,ATW,"Appleton, WI",1810,2223,253,46,2309,2339,5,1914,2344,270,0,,0,N,64,81,30,1,160,0,0,17,0,253,,,,
2018-08-15,UA,UA_CODESHARE,UA,3899,ZW,N458AW,3899,10785,BTV,"Burlington, VT",13930,ORD,"Chicago, IL",700,759,59,13,812,903,6,829,909,40,0,,0,N,149,130,111,1,763,40,0,0,0,0,,,,
2018-08-15,UA,UA_CODESHARE,UA,3898,ZW,N460AW,3898,12884,LAN,"Lansing, MI",13930,ORD,"Chicago, IL",645,636,-9,15,651,626,10,648,636,-12,0,,0,N,63,60,35,1,179,,,,,,,,,
2018-08-15,UA,UA_CODESHARE,UA,3897,ZW,N439AW,3897,15412,TYS,"Knoxville, TN",12264,IAD,"Washington, DC",1925,1913,-12,12,1925,2028,8,2052,2036,-16,0,,0,N,87,83,63,1,420,,,,,,,,,
2018-08-15,UA,UA_CODESHARE,UA,3896,ZW,N431AW,3896,10693,BNA,"Nashville, TN",13930,ORD,"Chicago, IL",1000,958,-2,14,1012,1128,15,1151,1143,-8,0,,0,N,111,105,76,1,409,,,,,,,,,
2018-08-15,UA,UA_CODESHARE,UA,3896,ZW,N435AW,3896,13930,ORD,"Chicago, IL",10408,ATW,"Appleton, WI",1545,1541,-4,67,1648,1716,4,1657,1720,23,0,,0,N,72,99,28,1,160,0,0,23,0,0,,,,
2018-08-15,UA,UA_CODESHARE,UA,3894,ZW,N415AW,3894,11775,FSD,"Sioux Falls, SD",13930,ORD,"Chicago, IL",1810,2026,136,18,2044,2200,17,1956,2217,141,0,,0,N,106,111,76,1,462,0,0,24,0,117,,,,
2018-08-15,UA,UA_CODESHARE,UA,3893,ZW,N464AW,3893,13930,ORD,"Chicago, IL",12339,IND,"Indianapolis, IN",745,739,-6,15,754,928,5,950,933,-17,0,,0,N,65,54,34,1,177,,,,,,,,,
2018-08-15,UA,UA_CODESHARE,UA,3892,ZW,N412AW,3892,13930,ORD,"Chicago, IL",11267,DAY,"Dayton, OH",1752,2209,257,34,2243,26,8,2010,34,264,0,,0,N,78,85,43,1,240,0,10,7,0,247,,,,
